"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Sat Aug 19 06:30:23 +0000 2023","1692786067597111344","gw yg dri awal ga beli erigo bilek","1","0","1","3","in","1685084724434468864","1692786067597111344","arfmnz","https://twitter.com/arfmnz/status/1692786067597111344","",""
"Fri Sep 15 09:40:59 +0000 2023","1702618503709364526","Yeayyy dateng juga akhirnya nih bro @A_ZeeJKT48 Definisi lemari isinya cuma produk erigo ini mah  sangkyuu sangkyuu min @erigostore 👍🏻 https://t.co/DOIykKUrwz","0","0","0","5","in","1451444559402057731","1702618503709364526","alfiimell","https://twitter.com/alfiimell/status/1702618503709364526","https://pbs.twimg.com/media/F6DqgMqbEAArwbd.jpg",""
"Tue Aug 29 04:28:32 +0000 2023","1696379280702452092","Shopee Flash Sale serba 9rb  masukin keranjang sekarang  cekot nanti  29 Agustus 2023 ⏰️12.00  Cotton On Dress https://t.co/esbjRYHYSj  Bonavie Lotion &amp; Body Mist https://t.co/MomEWUPMxY  Erigo Kemeja Unisex https://t.co/Dk3RbYgCxZ https://t.co/DRxYw9Ei6Z","0","0","0","0","in","1322186870260822017","1696379280702452092","DISKON_FESS","https://twitter.com/DISKON_FESS/status/1696379280702452092","https://pbs.twimg.com/media/F4q_9yPaMAELYwi.jpg","business? dm."
"Mon Sep 04 03:02:01 +0000 2023","1698531836673356170","Shitmenn  1st day masuk kuliah shock bnyk yg pke baju shn &amp; erigo😭","0","3","0","3","in","1534355876836159489","1698531836673356170","Awuul_16","https://twitter.com/Awuul_16/status/1698531836673356170","","Indramayu "
"Sat Aug 26 09:32:13 +0000 2023","1695368543863537780","bocil pengen pp erigo gak dibolehin sm kka erigo nya🤣","0","0","0","8","in","1637002914609893377","1695368543863537780","itsme_aciii98","https://twitter.com/itsme_aciii98/status/1695368543863537780","","𝐴𝑑𝑙 • 𝑀𝑎𝑛𝑑𝑎 • 𝐺𝑖𝑡𝑠"
"Sun Aug 20 12:23:18 +0000 2023","1693237269912809791","beli flanel ini smenjak ybs pake di erigo  tapi baru dipake sekarang hehe🙏🏻 @erigostore https://t.co/t9dC7fw1Up","1","1","0","3","in","1555895125175193600","1693237269912809791","anes_cnnta","https://twitter.com/anes_cnnta/status/1693237269912809791","https://pbs.twimg.com/media/F3-WUbKa8AElLoG.jpg","Chika Alya only🫶🏻"
"Tue Aug 22 14:54:56 +0000 2023","1694000205274959942","Pantes jarang teater  lagi sibuk bgt  ternyata.   Jadi Bu RT  jadi GM  jualan erigo  Nivea  skrg jadi admin BCA","0","0","1","23","in","1468163279264518150","1694000205274959942","ledekrepp","https://twitter.com/ledekrepp/status/1694000205274959942","","A9"
"Thu Sep 14 07:13:45 +0000 2023","1702219064368861619","Mungkin posisi/line kerja masnya gak required buat dress up pake luxe brand. Gak required buat deal proyek sampe triliunan. Yakali deal proyek triliunan pake Erigo mas. Yg bener aja.","0","3","1","16","in","1384895472372916224","1702219064368861619","winterdeptus","https://twitter.com/winterdeptus/status/1702219064368861619","",""
"Sat Aug 19 07:45:22 +0000 2023","1692804939171643606","Barang yang laku Erigo x JKT48 Emoji series  tp yang jadi berita Erigo x Raffi Ahmad bahkan sm IDN Times sendiri Dah gitu pas di live juga kaya (maaf) ga respect sama viewer malah teriak teriak "HABISIN! HABISIN!" dikira hewan peliharaan disuruh ngabisin makanan kali","0","1","1","5","in","1684773776591060992","1692804939171643606","kentank_gorenk_","https://twitter.com/kentank_gorenk_/status/1692804939171643606","",""
"Sat Aug 26 05:39:16 +0000 2023","1695309919170527595","today live Tiktok erigo ya gits semangatt jualannya wkwk😁 @A_GitaJKT48","0","0","0","6","in","1637002914609893377","1695309919170527595","itsme_aciii98","https://twitter.com/itsme_aciii98/status/1695309919170527595","","𝐴𝑑𝑙 • 𝑀𝑎𝑛𝑑𝑎 • 𝐺𝑖𝑡𝑠"
"Sat Aug 19 06:04:00 +0000 2023","1692779426269089837","Erigo x jkt48 kali. Talent sendiri kok gk dianggap","0","0","0","8","in","1643029353192898562","1692779426269089837","glowinthesarr","https://twitter.com/glowinthesarr/status/1692779426269089837","","kitiiii"
"Tue Sep 05 06:35:59 +0000 2023","1698948069407203678","Di Kokas ada Properti fest  sepi cuy…   Ramean klo ada Launching Mobil/Skincare / Erigo buy 1 get 1 / travel fair Japan/Korea Festival.   Dari sini bisa dilihat kebutuhan tersier  healing  dan self reward lebih di minati ketimbang kebutuhan Pokok/Papan…","0","1","1","6","in","383298309","1698948069407203678","februar_ry","https://twitter.com/februar_ry/status/1698948069407203678","","Thailand"
"Wed Aug 30 12:45:17 +0000 2023","1696866682151784795","WTS erigo x jkt48 Freya fortune tokyo ukuran XL 2pcs Hasil war 8.8 dikirim tanggal 10 September Boleh nego harga dulu di DM yaa #wts #erigoxjkt48 #jkt48","0","3","1","2","in","1242650126365028354","1696866682151784795","thsmain","https://twitter.com/thsmain/status/1696866682151784795","",""
"Sat Aug 19 08:05:51 +0000 2023","1692810092746539095","Untuk Fans JKT48 &amp; Sobat Shopee  Mimin mau ucapin terima kasih untuk dukungannya karena Exclusive Limited Edition Erigo (@erigostore) x JKT48 (@officialJKT48) TERJUAL lebih dari 33RB pcs PECAH REKOR 5 MILYAR dengan waktu KURANG DARI 10 MENIT di Shopee LIVE 🧡 https://t.co/isK1VslCBN","92","212","218","1198","in","2983890506","1692810092746539095","ShopeeID","https://twitter.com/ShopeeID/status/1692810092746539095","https://pbs.twimg.com/ext_tw_video_thumb/1692810021233627136/pu/img/49lAQaFk8897kRFP.jpg","Jakarta Capital Region"
"Thu Aug 24 06:01:48 +0000 2023","1694590813819503002","ERIGO GA TAKUT BANGKRUT APA YA? DISKONNYA GILA GILAAN 80% 😭😭😭  https://t.co/vhgSi3Cm9o  #ShopeeID #Shopee #racunshopee #racunbelanja https://t.co/mLTvbLWbfQ","0","2","27","26","in","112089573","1694590813819503002","hialyaa","https://twitter.com/hialyaa/status/1694590813819503002","https://pbs.twimg.com/media/F4RlXU3bwAAHDx-.jpg","BDJ - INA"
"Sat Aug 26 09:41:50 +0000 2023","1695370960499839251","Langsung ke live erigo biar dapet 5 pp limited kak @A_GitaJKT48 😼 https://t.co/8xPK6Wy0Xv","0","2","11","145","in","983866879985897472","1695370960499839251","gitroops","https://twitter.com/gitroops/status/1695370960499839251","https://pbs.twimg.com/media/F4cq5z9bUAACEzd.jpg","Jakarta Capital Region, Indone"
"Sat Aug 19 07:27:05 +0000 2023","1692800337302921292","soal syopi dan TT Live Shop ini  sebenernya ada cerita dibaliknya hehehhe nah erigo ini sekonyong-konyong nyatuin produknya di dua ecommerce yg padahal lagi fight.  gitu aja udah lucu hehehe","0","2","24","71","in","953955778494263296","1692800337302921292","lxlxLND","https://twitter.com/lxlxLND/status/1692800337302921292","","si paling SnM"
"Fri Aug 18 17:12:46 +0000 2023","1692585339729358894","Alasanku ga beli kaos erigo : https://t.co/YC60k1tBV4","0","0","0","4","in","1326151403908132864","1692585339729358894","oknumxnakal","https://twitter.com/oknumxnakal/status/1692585339729358894","https://pbs.twimg.com/media/F31FZKSaYAICP_S.jpg",""
"Sat Sep 02 10:01:09 +0000 2023","1697912538871320834","tutorial liat dia wota/fjkt atau bukan   liat aja dia pake erigo ga…..","14","48","3","375","in","1394249284736864258","1697912538871320834","vvotanet","https://twitter.com/vvotanet/status/1697912538871320834","","CARA KIRIM MENFESS"
"Sat Aug 26 04:22:28 +0000 2023","1695290589309460888","Pagi yg udah siang git and ceu eli  semangat hari ini live erigo nya ~ @A_GitaJKT48 @H_EliJKT48 https://t.co/WyYrbAIgOS","0","0","0","17","in","1395600037363601409","1695290589309460888","olenje_orange","https://twitter.com/olenje_orange/status/1695290589309460888","https://pbs.twimg.com/ext_tw_video_thumb/1695290553158758401/pu/img/eukj3BPr8vulJrU3.jpg",""
"Sat Aug 19 07:31:58 +0000 2023","1692801565042856151","btw  tokped jg mestinya bisa perkarain sih mereka exclusive collab ke US bareng erigo tapi ini malah blast placement rekor-rekorannya sama kompetitor oren wokwokwok seru seru","0","0","14","28","in","953955778494263296","1692800337302921292","lxlxLND","https://twitter.com/lxlxLND/status/1692801565042856151","","si paling SnM"
"Sat Aug 19 07:35:25 +0000 2023","1692802434429767870","@erigostore @jehaes_ Beritanya juga d klarif min  erigo collabnya sma jkt48 bukan cman sama zee aja","0","0","1","17","in","1417150803408658435","1692798904964993420","fidelta123","https://twitter.com/fidelta123/status/1692802434429767870","",""
"Wed Sep 06 04:05:38 +0000 2023","1699272619927929220","Kemarin di GIIAS.  klo souvenir dikumpulin ada 1 container box gede  dr Pertamina dpt hoodie  tumbler  kaos erigo 3  dll.. Toyota dpt tumbler GR n kaos  Bridgestone dpt tumbler sama 1 lg lupa.. N masih banyak lg... 🤣  Lumayan buat dibagi2 ke security n gardener di rumah.","0","1","1","5","in","1466179188096913412","1699272619927929220","innovacommunity","https://twitter.com/innovacommunity/status/1699272619927929220","","Jakarta Capital Region, Indone"
"Sat Aug 19 14:09:16 +0000 2023","1692901548689604979","@LaeEnrich WKWKWKWKWKKWKWKWK  Emang salah ekspektasi ke mereka. Erigo yang sebenernya cuma kerja sama aja bisa cepet reaksinya. Ini IDN yang harusnya jadi stakeholder utama malah bego banget. DI WEBSITE MEDIA MEREKA SENDIRI LAGI wkwkwkwkwk ga paham lagi gw sumpahhhhhhh","0","0","19","44","in","2515431258","1692899774218027265","RanggaWidigda","https://twitter.com/RanggaWidigda/status/1692901548689604979","",""
"Wed Aug 30 16:00:11 +0000 2023","1696915729449460083","@vvotanet Center dari manajemen bisa jadi iya  karna pas masih aktif dia udah jadi "wajah" baru buat jeketi apalagi dikalangin fans yg ngikutin filmnya dia  belom lagi Brand deals (kaya erigo awalnya mau projek bareng zara tapi keburu lulus)  tapi kalo battle ssk ngga sih  Shani masih OP","0","3","6","78","in","1267459605535141888","1696913282035318917","nakohayou","https://twitter.com/nakohayou/status/1696915729449460083","","he/him"
"Mon Aug 21 15:50:36 +0000 2023","1693651827580076428","bahas : - Speak Up &amp; PM Callie - member buang2 makanan 😂 - Erigo x JKT48 &amp; Raffi Ahmad x Shopee (TikTok  🤜🤛 Shopee) - PR Erigo &amp; PR jeketi - IDN x Folkative (Media Placement) - About Malang &gt; IDN (?) - Malaysia - Sisca - Anniv Theater &amp; Gen 12  link : https://t.co/BSMtpjWW50","1","0","1","14","in","2602503666","1693651827580076428","ranjaulaut_","https://twitter.com/ranjaulaut_/status/1693651827580076428","","disuatu tmpt ssorng sdg mnnggu"
"Fri Sep 08 20:49:44 +0000 2023","1700250087329566736","Salut dengan kegigihan admin erigo  Di setiap event blio hadir memberikan info (bahkan jam 1.12am pun ada)  member perfom dimana dia tahu  bahkan lebih update daripada media 48 manapun di bumi ini...  Sehat-sehat erigo x kamu ya mint.","0","0","0","6","in","1559741047470956544","1700250087329566736","tekonan06","https://twitter.com/tekonan06/status/1700250087329566736","","Gorontalo, Indonesia"
"Sun Aug 20 01:08:05 +0000 2023","1693067345126903832","Gokil! Berkat JKT48  Shopee Live Erigo Raup Rp5 Miliar Dalam Waktu Kurang dari 10 Menit! https://t.co/5NWs1qzQoY","0","0","2","2","in","55507370","1693067345126903832","tvOneNews","https://twitter.com/tvOneNews/status/1693067345126903832","","Pulo Gadung, Indonesia"
"Tue Aug 22 17:30:16 +0000 2023","1694039297652048108","@HaloBCA @weekendonside sebelum magang erigo cici admin  disini dulu 😭 @N_ShaniJKT48","0","0","1","15","in","1329380095987916801","1693763361564197374","vionaazhura","https://twitter.com/vionaazhura/status/1694039297652048108","","Riau, Indonesia"
"Sat Sep 09 16:45:06 +0000 2023","1700550909280043392","@erigostore @H_EliJKT48 datengin langsung ke erigo 🙂🙏🏼","0","0","0","23","in","1431880939559260161","1700547594299244776","scrubbay","https://twitter.com/scrubbay/status/1700550909280043392","",""
"Wed Aug 30 17:07:23 +0000 2023","1696932638928547991","@erigostore @S_GraciaJKT48 Terima kasih banyak  Mimin Erigo terkece! 💚 #LaPrincesaGracia","1","0","6","227","in","2293846032","1696931732107522392","GraciasFans_INA","https://twitter.com/GraciasFans_INA/status/1696932638928547991","",""
"Sun Sep 10 06:30:30 +0000 2023","1700758631023874161",""liburan" sama erigo  kemungkinan ya kerja  Syuting MV dan "libur" brg erigo =kombo kerja di atas kerja wkwkwkkw","0","0","0","2","in","604099855","1700758631023874161","LaeEnrich","https://twitter.com/LaeEnrich/status/1700758631023874161","","Edwards Air Force Base, CA"
"Sat Sep 02 10:01:45 +0000 2023","1697912690835161506","@vvotanet padahal yang pake erigo ga cuma wota","0","2","0","53","in","1074458138512740352","1697912538871320834","Rebornian48","https://twitter.com/Rebornian48/status/1697912690835161506","","127.0.0.1"
"Fri Aug 25 12:46:12 +0000 2023","1695054970876494026","Sabtu sore kalian suntuk?  Jangan sampai kelewatan「Erigo Tiktok Live Shopping with Eli &amp; Gita JKT48」besok jam 16.00 WIB!  Sambil belanja-belanja tipis lah ya 😼 @erigostore https://t.co/wqZccwPdC3","1","2","25","273","in","983866879985897472","1695054970876494026","gitroops","https://twitter.com/gitroops/status/1695054970876494026","https://pbs.twimg.com/ext_tw_video_thumb/1695054909815832576/pu/img/-uUOnrWScq4Ctv7W.jpg","Jakarta Capital Region, Indone"
"Sat Aug 19 11:47:10 +0000 2023","1692865788796158059","Ada pilihan baru gaess  Thailand🇹🇭 JKT48  BNK48 &amp; CGM48 moment is riil kah?👀 Gas ikutan vote gaess di IG Story kak Sadad  bos-nya Erigo👇🏻👇🏻 https://t.co/fiwbJaexP7","44","77","41","1060","in","1259705214224883712","1692865788796158059","48timee","https://twitter.com/48timee/status/1692865788796158059","https://pbs.twimg.com/media/F35Edp8aYAAykRE.jpg","Jakarta Selatan, DKI Jakarta"
"Sat Aug 19 05:58:03 +0000 2023","1692777929850434030","Shopee Live Erigo Bersama Zee JKT48 dan Raffi Ahmad Ludes dalam 10 Menit  Catat Rekor Penjualan Baru! https://t.co/M9pzSmWHsj","50","82","114","772","in","1217625008169635840","1692777929850434030","PRDepok","https://twitter.com/PRDepok/status/1692777929850434030","","Depok"
"Sat Aug 19 04:53:44 +0000 2023","1692761744660484152","teman-teman fans yang udah spend kaos erigo x jkt48 hingga terjual 50k pcs kurang dari 10 menit banyak yang sakit hati  karena ngga dianggap oleh beberapa platform berita mainstream. sakit hatinya kalian apa akan diungkapkan dengan batalkan pesanan?","13","16","63","881","in","1097129951013199873","1692761744660484152","rofiqreach","https://twitter.com/rofiqreach/status/1692761744660484152","","depok"
"Sat Aug 19 07:25:43 +0000 2023","1692799993667780904","Erigo Buka Suara Soal Pemberitaan 'Ngaco' Shopee Live yang Tak Sebut Nama Zee JKT48: Rispek dan Terima Kasih  https://t.co/Ydc5gzpy1W","8","7","80","491","in","1668262273561817092","1692799993667780904","aboutmalang_com","https://twitter.com/aboutmalang_com/status/1692799993667780904","","Malang"
"Fri Aug 25 14:20:30 +0000 2023","1695078701464191081",""Begin Again" ————————  Marsha x Zee   --- AU ah gelap    📷: erigo https://t.co/OamwcQ1YeS","2","2","1","17","in","1661618181583294465","1695078701464191081","Versi_Jelek","https://twitter.com/Versi_Jelek/status/1695078701464191081","https://pbs.twimg.com/media/F4YhEq2asAApTi2.jpg",""
"Fri Sep 01 14:08:47 +0000 2023","1697612468221288769","ni bentar lg baju gue isinya kalo ga erigo  bday tshirt😭 https://t.co/ECagRjPiA6","0","0","0","17","in","1513627725658873856","1697612468221288769","immasimperr","https://twitter.com/immasimperr/status/1697612468221288769","https://pbs.twimg.com/media/F48hiqbaIAAdxBi.jpg","Indonesia"
"Sun Aug 20 03:54:03 +0000 2023","1693109112266272906","Berkat JKT48  Shopee Live Erigo Raup Rp5 Miliar Kurang Dari 10 Menit! https://t.co/DIkyPvU2eY","0","9","3","12","in","388190238","1693109112266272906","IDNTimes","https://twitter.com/IDNTimes/status/1693109112266272906","",""
"Tue Sep 05 12:04:10 +0000 2023","1699030661246631940","erigo gamau ngasih foto zee chika lg apa ya😭😭😭 ini dua duanyaaaaa anyeppp banget cok gue kangen banget😭😭😭😭","1","4","1","143","in","1513627725658873856","1699030661246631940","immasimperr","https://twitter.com/immasimperr/status/1699030661246631940","","Indonesia"
"Sat Aug 19 11:51:40 +0000 2023","1692866920360640936","Ramai Fans JKT48  Shopee Live Erigo Rekor Omzet 5 Miliar Kurang Dari 10 Menit!   https://t.co/IJVMXFZN2G","0","0","1","2","in","57261519","1692866920360640936","Metro_TV","https://twitter.com/Metro_TV/status/1692866920360640936","",""
"Tue Aug 22 15:32:01 +0000 2023","1694009539006476318","@HaloBCA @weekendonside Ketua RT udah  admin magang erigo  member  captain  trus skrg jd CS hallo  mau mu apa si ci ? Wkwkk","0","0","3","42","in","1422953129151123456","1693763361564197374","Lyoshine_","https://twitter.com/Lyoshine_/status/1694009539006476318","",""
"Tue Sep 05 12:51:06 +0000 2023","1699042472398369042","gausah erigo  gajadi. ini gesreknya ga ilang ilang  ntar malah makin pgn salto gue klo ditambahin😭","0","2","0","30","in","1513627725658873856","1699042472398369042","immasimperr","https://twitter.com/immasimperr/status/1699042472398369042","","Indonesia"
"Sat Aug 19 10:05:59 +0000 2023","1692840325411471763","@ShopeeID @erigostore @officialJKT48 Tapi kata @IDNTimes  cuma Erigo X raffi ahmad","0","0","1","2","in","1572486562583281664","1692810092746539095","KingSenSen4","https://twitter.com/KingSenSen4/status/1692840325411471763","",""
"Tue Aug 22 15:09:05 +0000 2023","1694003763949064360","Drtd ngetawain ini doank  bisa2nya kapten  bu RT  BA xiomi  BA erigo  BA Nivea  dll itu jd CS gini  asli ini yg paling jauh shan  pulang shan @N_ShaniJKT48 wkwkwkwkwkwkwkwkwkwkwk","0","0","2","37","in","824034858766696449","1694003763949064360","100riburupiah","https://twitter.com/100riburupiah/status/1694003763949064360","","tetangga oknum S&G"
"Thu Aug 31 13:01:32 +0000 2023","1697233158830485968","mohon infonya yg pernah jadi top 1 spender erigo kalian ngabisin berapa rupiah🙏🙏","0","1","0","46","in","1394249284736864258","1697233158830485968","vvotanet","https://twitter.com/vvotanet/status/1697233158830485968","","CARA KIRIM MENFESS"
"Tue Sep 05 07:35:14 +0000 2023","1698962981009383514","@sshaniindira @S_GraciaJKT48 @GraciasFans_INA Gila erigo mau lo apa abis disuruh cebelapa imut cebelapa imut disuruh joget ticer ticer😭😭","0","0","0","6","in","539096521","1698961298145624155","Kathzzy_","https://twitter.com/Kathzzy_/status/1698962981009383514","",""
"Thu Sep 07 20:59:06 +0000 2023","1699890055505166393","@YulEdochie @officialABAT @officialSKSM Yul onye iberibe erigo gi na nke ikpeazu a!","0","1","0","11","in","387208952","1699800283885490662","OKWYtycoon","https://twitter.com/OKWYtycoon/status/1699890055505166393","","Around the world"
